dim,id,mode,freq,size,len,attr_ratio,score,TP,FP,FN,Precision,Recall,F1,Transition_Accuracy,Attractors_Correct,Attractors_True_Count,Attractors_Learned_Count,Attractors_Precision,Attractors_Recall,Attractors_F1,filename
10,004,async,10,1,10,0.9,MDL,0,0,28,0.0,0.0,0.0,0.0,0,1,1024,0.0,0.0,0,10d_004_async_f10_s1_l10_at0.9_scrMDL.bif
10,004,async,5,1,10,0.9,BDE,1,0,27,1.0,0.03571428571428571,0.0689655172413793,0.0,0,1,512,0.0,0.0,0,10d_004_async_f5_s1_l10_at0.9_scrBDE.bif
10,004,sync,10,300,100,1.0,BDE,9,21,19,0.3,0.32142857142857145,0.3103448275862069,0.0029296875,0,2,4,0.0,0.0,0,10d_004_sync_f10_s300_l100_at1.0_scrBDE.bif
10,004,sync,1,1,10,0.1,MDL,1,2,27,0.3333333333333333,0.03571428571428571,0.06451612903225806,0.0,0,2,128,0.0,0.0,0,10d_004_sync_f1_s1_l10_at0.1_scrMDL.bif
10,004,sync,5,100,10,0.6,MDL,9,21,19,0.3,0.32142857142857145,0.3103448275862069,0.001953125,0,2,2,0.0,0.0,0,10d_004_sync_f5_s100_l10_at0.6_scrMDL.bif
10,004,sync,1,1,100,1.0,MDL,3,8,25,0.2727272727272727,0.10714285714285714,0.15384615384615383,0.001953125,0,2,20,0.0,0.0,0,10d_004_sync_f1_s1_l100_at1.0_scrMDL.bif
10,004,async,1,300,10,1.0,BDE,9,21,19,0.3,0.32142857142857145,0.3103448275862069,0.0,0,1,1024,0.0,0.0,0,10d_004_async_f1_s300_l10_at1.0_scrBDE.bif
10,004,sync,1,300,50,0.8,MDL,10,18,18,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.001953125,0,2,2,0.0,0.0,0,10d_004_sync_f1_s300_l50_at0.8_scrMDL.bif
10,004,sync,5,10,50,0.9,MDL,4,16,24,0.2,0.14285714285714285,0.16666666666666666,0.0,0,2,4,0.0,0.0,0,10d_004_sync_f5_s10_l50_at0.9_scrMDL.bif
10,004,sync,5,100,100,0.9,MDL,9,21,19,0.3,0.32142857142857145,0.3103448275862069,0.0029296875,0,2,2,0.0,0.0,0,10d_004_sync_f5_s100_l100_at0.9_scrMDL.bif
10,004,async,5,300,100,1.0,MDL,7,23,21,0.23333333333333334,0.25,0.2413793103448276,0.0,0,1,2,0.0,0.0,0,10d_004_async_f5_s300_l100_at1.0_scrMDL.bif
10,004,sync,1,1,10,0.6,BDE,0,1,28,0.0,0.0,0.0,0.0,0,2,512,0.0,0.0,0,10d_004_sync_f1_s1_l10_at0.6_scrBDE.bif
10,004,sync,10,10,10,0.7,BDE,6,14,22,0.3,0.21428571428571427,0.25,0.0009765625,0,2,13,0.0,0.0,0,10d_004_sync_f10_s10_l10_at0.7_scrBDE.bif
10,004,async,1,10,500,1.0,MDL,8,22,20,0.26666666666666666,0.2857142857142857,0.2758620689655172,0.0,0,1,1024,0.0,0.0,0,10d_004_async_f1_s10_l500_at1.0_scrMDL.bif
10,004,sync,5,1,10,0.9,MDL,1,2,27,0.3333333333333333,0.03571428571428571,0.06451612903225806,0.0009765625,0,2,128,0.0,0.0,0,10d_004_sync_f5_s1_l10_at0.9_scrMDL.bif
10,004,async,1,100,50,1.0,MDL,7,23,21,0.23333333333333334,0.25,0.2413793103448276,0.0,0,1,1024,0.0,0.0,0,10d_004_async_f1_s100_l50_at1.0_scrMDL.bif
10,004,sync,1,100,10,0.8,BDE,9,17,19,0.34615384615384615,0.32142857142857145,0.3333333333333333,0.001953125,0,2,3,0.0,0.0,0,10d_004_sync_f1_s100_l10_at0.8_scrBDE.bif
10,004,sync,1,1,100,0.8,MDL,6,13,22,0.3157894736842105,0.21428571428571427,0.2553191489361702,0.0,0,2,3,0.0,0.0,0,10d_004_sync_f1_s1_l100_at0.8_scrMDL.bif
10,004,sync,5,1,100,1.0,MDL,3,10,25,0.23076923076923078,0.10714285714285714,0.14634146341463414,0.00390625,0,2,68,0.0,0.0,0,10d_004_sync_f5_s1_l100_at1.0_scrMDL.bif
10,004,sync,1,300,50,1.0,MDL,9,17,19,0.34615384615384615,0.32142857142857145,0.3333333333333333,0.001953125,0,2,3,0.0,0.0,0,10d_004_sync_f1_s300_l50_at1.0_scrMDL.bif
10,004,sync,5,100,500,1.0,MDL,9,21,19,0.3,0.32142857142857145,0.3103448275862069,0.0048828125,0,2,2,0.0,0.0,0,10d_004_sync_f5_s100_l500_at1.0_scrMDL.bif
10,004,sync,1,1,500,0.9,MDL,8,14,20,0.36363636363636365,0.2857142857142857,0.32,0.001953125,0,2,3,0.0,0.0,0,10d_004_sync_f1_s1_l500_at0.9_scrMDL.bif
10,004,sync,1,10,50,0.9,MDL,10,14,18,0.4166666666666667,0.35714285714285715,0.3846153846153846,0.001953125,0,2,1,0.0,0.0,0,10d_004_sync_f1_s10_l50_at0.9_scrMDL.bif
10,004,sync,1,100,50,0.7,MDL,10,18,18,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.001953125,0,2,2,0.0,0.0,0,10d_004_sync_f1_s100_l50_at0.7_scrMDL.bif
