dim,id,mode,freq,size,len,attr_ratio,score,TP,FP,FN,Precision,Recall,F1,Transition_Accuracy,Attractors_Correct,Attractors_True_Count,Attractors_Learned_Count,Attractors_Precision,Attractors_Recall,Attractors_F1,filename
7,002,async,5,1,500,1.0,BDE,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f5_s1_l500_at1.0_scrBDE.bif
7,002,async,1,10,50,0.8,BDE,4,5,11,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.0390625,1,3,20,0.05,0.3333333333333333,0.08695652173913045,7d_002_async_f1_s10_l50_at0.8_scrBDE.bif
7,002,async,5,1,10,1.0,MDL,1,1,14,0.5,0.06666666666666667,0.11764705882352941,0.03125,0,3,32,0.0,0.0,0.0,7d_002_async_f5_s1_l10_at1.0_scrMDL.bif
7,002,async,1,1,10,0.0,MDL,0,1,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f1_s1_l10_at0.0_scrMDL.bif
7,002,async,1,1,100,0.9,BDE,1,1,14,0.5,0.06666666666666667,0.11764705882352941,0.03125,2,3,64,0.03125,0.6666666666666666,0.05970149253731343,7d_002_async_f1_s1_l100_at0.9_scrBDE.bif
7,002,sync,1,10,10,1.0,BDE,4,3,11,0.5714285714285714,0.26666666666666666,0.36363636363636365,0.140625,3,3,16,0.1875,1.0,0.3157894736842105,7d_002_sync_f1_s10_l10_at1.0_scrBDE.bif
7,002,async,1,100,100,1.0,MDL,14,7,1,0.6666666666666666,0.9333333333333333,0.7777777777777778,0.0390625,2,3,96,0.020833333333333332,0.6666666666666666,0.0404040404040404,7d_002_async_f1_s100_l100_at1.0_scrMDL.bif
7,002,async,10,10,50,1.0,MDL,5,8,10,0.38461538461538464,0.3333333333333333,0.3571428571428571,0.078125,2,3,6,0.3333333333333333,0.6666666666666666,0.4444444444444444,7d_002_async_f10_s10_l50_at1.0_scrMDL.bif
7,002,sync,10,1,100,1.0,MDL,3,1,12,0.75,0.2,0.31578947368421056,0.109375,3,3,32,0.09375,1.0,0.17142857142857143,7d_002_sync_f10_s1_l100_at1.0_scrMDL.bif
7,002,async,10,1,500,1.0,MDL,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f10_s1_l500_at1.0_scrMDL.bif
7,002,sync,10,10,100,1.0,MDL,6,2,9,0.75,0.4,0.5217391304347827,0.125,2,3,12,0.16666666666666666,0.6666666666666666,0.26666666666666666,7d_002_sync_f10_s10_l100_at1.0_scrMDL.bif
7,002,async,1,1,10,0.2,BDE,1,0,14,1.0,0.06666666666666667,0.125,0.03125,2,3,64,0.03125,0.6666666666666666,0.05970149253731343,7d_002_async_f1_s1_l10_at0.2_scrBDE.bif
7,002,async,1,300,10,0.7,BDE,14,6,1,0.7,0.9333333333333333,0.8,0.234375,2,3,16,0.125,0.6666666666666666,0.21052631578947367,7d_002_async_f1_s300_l10_at0.7_scrBDE.bif
7,002,async,10,100,500,1.0,BDE,9,10,6,0.47368421052631576,0.6,0.5294117647058824,0.078125,2,3,4,0.5,0.6666666666666666,0.5714285714285715,7d_002_async_f10_s100_l500_at1.0_scrBDE.bif
7,002,async,5,10,10,0.8,BDE,5,3,10,0.625,0.3333333333333333,0.43478260869565216,0.078125,2,3,4,0.5,0.6666666666666666,0.5714285714285715,7d_002_async_f5_s10_l10_at0.8_scrBDE.bif
7,002,async,1,100,10,0.5,BDE,12,5,3,0.7058823529411765,0.8,0.7500000000000001,0.1953125,2,3,19,0.10526315789473684,0.6666666666666666,0.18181818181818182,7d_002_async_f1_s100_l10_at0.5_scrBDE.bif
7,002,sync,1,300,500,1.0,MDL,15,0,0,1.0,1.0,1.0,1.0,3,3,3,1.0,1.0,1.0,7d_002_sync_f1_s300_l500_at1.0_scrMDL.bif
7,002,sync,5,300,10,1.0,MDL,2,5,13,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.046875,3,3,16,0.1875,1.0,0.3157894736842105,7d_002_sync_f5_s300_l10_at1.0_scrMDL.bif
7,002,async,1,10,10,1.0,BDE,5,5,10,0.5,0.3333333333333333,0.4,0.015625,1,3,96,0.010416666666666666,0.3333333333333333,0.0202020202020202,7d_002_async_f1_s10_l10_at1.0_scrBDE.bif
7,002,sync,1,300,10,0.6,BDE,4,0,11,1.0,0.26666666666666666,0.4210526315789474,0.078125,1,3,16,0.0625,0.3333333333333333,0.10526315789473684,7d_002_sync_f1_s300_l10_at0.6_scrBDE.bif
7,002,sync,10,300,10,0.9,BDE,11,8,4,0.5789473684210527,0.7333333333333333,0.6470588235294117,0.265625,3,3,3,1.0,1.0,1.0,7d_002_sync_f10_s300_l10_at0.9_scrBDE.bif
7,002,async,5,10,100,1.0,BDE,6,7,9,0.46153846153846156,0.4,0.42857142857142855,0.140625,2,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,7d_002_async_f5_s10_l100_at1.0_scrBDE.bif
7,002,async,1,1,10,0.5,MDL,1,1,14,0.5,0.06666666666666667,0.11764705882352941,0.03125,2,3,32,0.0625,0.6666666666666666,0.11428571428571428,7d_002_async_f1_s1_l10_at0.5_scrMDL.bif
7,002,sync,5,10,500,1.0,BDE,2,4,13,0.3333333333333333,0.13333333333333333,0.19047619047619044,0.015625,2,3,20,0.1,0.6666666666666666,0.1739130434782609,7d_002_sync_f5_s10_l500_at1.0_scrBDE.bif
7,002,sync,1,10,10,0.8,BDE,8,1,7,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.3125,2,3,10,0.2,0.6666666666666666,0.30769230769230765,7d_002_sync_f1_s10_l10_at0.8_scrBDE.bif
7,002,sync,5,100,50,1.0,BDE,9,8,6,0.5294117647058824,0.6,0.5625,0.078125,3,3,3,1.0,1.0,1.0,7d_002_sync_f5_s100_l50_at1.0_scrBDE.bif
7,002,sync,5,10,10,1.0,BDE,2,5,13,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.046875,3,3,16,0.1875,1.0,0.3157894736842105,7d_002_sync_f5_s10_l10_at1.0_scrBDE.bif
7,002,sync,5,1,10,0.9,MDL,1,3,14,0.25,0.06666666666666667,0.10526315789473685,0.03125,3,3,32,0.09375,1.0,0.17142857142857143,7d_002_sync_f5_s1_l10_at0.9_scrMDL.bif
7,002,async,5,300,10,0.9,MDL,11,10,4,0.5238095238095238,0.7333333333333333,0.611111111111111,0.078125,2,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,7d_002_async_f5_s300_l10_at0.9_scrMDL.bif
7,002,async,5,10,10,1.0,BDE,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f5_s10_l10_at1.0_scrBDE.bif
7,002,sync,1,1,10,0.6,BDE,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_sync_f1_s1_l10_at0.6_scrBDE.bif
7,002,async,5,1,50,1.0,MDL,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f5_s1_l50_at1.0_scrMDL.bif
7,002,async,1,10,10,0.8,BDE,4,5,11,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.046875,2,3,12,0.16666666666666666,0.6666666666666666,0.26666666666666666,7d_002_async_f1_s10_l10_at0.8_scrBDE.bif
7,002,async,1,100,10,0.8,BDE,14,5,1,0.7368421052631579,0.9333333333333333,0.8235294117647058,0.25,2,3,21,0.09523809523809523,0.6666666666666666,0.16666666666666666,7d_002_async_f1_s100_l10_at0.8_scrBDE.bif
7,002,async,10,1,10,1.0,MDL,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f10_s1_l10_at1.0_scrMDL.bif
7,002,sync,1,100,10,0.9,BDE,8,5,7,0.6153846153846154,0.5333333333333333,0.5714285714285715,0.296875,3,3,5,0.6,1.0,0.7499999999999999,7d_002_sync_f1_s100_l10_at0.9_scrBDE.bif
7,002,async,1,10,10,0.2,MDL,5,5,10,0.5,0.3333333333333333,0.4,0.0390625,2,3,32,0.0625,0.6666666666666666,0.11428571428571428,7d_002_async_f1_s10_l10_at0.2_scrMDL.bif
7,002,sync,1,1,50,0.9,MDL,3,0,12,1.0,0.2,0.33333333333333337,0.078125,2,3,16,0.125,0.6666666666666666,0.21052631578947367,7d_002_sync_f1_s1_l50_at0.9_scrMDL.bif
7,002,async,1,300,50,1.0,MDL,14,7,1,0.6666666666666666,0.9333333333333333,0.7777777777777778,0.0390625,2,3,96,0.020833333333333332,0.6666666666666666,0.0404040404040404,7d_002_async_f1_s300_l50_at1.0_scrMDL.bif
7,002,sync,10,1,10,1.0,MDL,3,1,12,0.75,0.2,0.31578947368421056,0.109375,3,3,32,0.09375,1.0,0.17142857142857143,7d_002_sync_f10_s1_l10_at1.0_scrMDL.bif
7,002,async,1,300,100,0.9,BDE,10,7,5,0.5882352941176471,0.6666666666666666,0.625,0.109375,2,3,30,0.06666666666666667,0.6666666666666666,0.1212121212121212,7d_002_async_f1_s300_l100_at0.9_scrBDE.bif
7,002,async,1,1,10,1.0,MDL,1,1,14,0.5,0.06666666666666667,0.11764705882352941,0.015625,0,3,32,0.0,0.0,0.0,7d_002_async_f1_s1_l10_at1.0_scrMDL.bif
7,002,async,1,100,10,1.0,BDE,12,5,3,0.7058823529411765,0.8,0.7500000000000001,0.0390625,2,3,80,0.025,0.6666666666666666,0.04819277108433735,7d_002_async_f1_s100_l10_at1.0_scrBDE.bif
7,002,async,10,1,10,0.8,MDL,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f10_s1_l10_at0.8_scrMDL.bif
7,002,async,1,10,10,0.5,BDE,6,5,9,0.5454545454545454,0.4,0.4615384615384615,0.03125,2,3,48,0.041666666666666664,0.6666666666666666,0.0784313725490196,7d_002_async_f1_s10_l10_at0.5_scrBDE.bif
7,002,async,10,10,100,1.0,BDE,2,5,13,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.078125,1,3,2,0.5,0.3333333333333333,0.4,7d_002_async_f10_s10_l100_at1.0_scrBDE.bif
7,002,async,10,300,100,1.0,MDL,11,10,4,0.5238095238095238,0.7333333333333333,0.611111111111111,0.078125,2,3,4,0.5,0.6666666666666666,0.5714285714285715,7d_002_async_f10_s300_l100_at1.0_scrMDL.bif
7,002,sync,1,100,100,1.0,BDE,15,0,0,1.0,1.0,1.0,1.0,3,3,3,1.0,1.0,1.0,7d_002_sync_f1_s100_l100_at1.0_scrBDE.bif
7,002,sync,1,300,50,0.9,MDL,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.78125,2,3,2,1.0,0.6666666666666666,0.8,7d_002_sync_f1_s300_l50_at0.9_scrMDL.bif
7,002,async,10,300,10,0.9,MDL,11,10,4,0.5238095238095238,0.7333333333333333,0.611111111111111,0.140625,2,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,7d_002_async_f10_s300_l10_at0.9_scrMDL.bif
7,002,async,1,300,500,1.0,BDE,14,7,1,0.6666666666666666,0.9333333333333333,0.7777777777777778,0.0390625,2,3,96,0.020833333333333332,0.6666666666666666,0.0404040404040404,7d_002_async_f1_s300_l500_at1.0_scrBDE.bif
7,002,async,5,1,10,0.7,BDE,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f5_s1_l10_at0.7_scrBDE.bif
7,002,async,1,1,10,0.8,MDL,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f1_s1_l10_at0.8_scrMDL.bif
7,002,async,1,300,100,0.9,MDL,10,7,5,0.5882352941176471,0.6666666666666666,0.625,0.109375,2,3,30,0.06666666666666667,0.6666666666666666,0.1212121212121212,7d_002_async_f1_s300_l100_at0.9_scrMDL.bif
7,002,async,1,1,10,1.0,BDE,0,1,15,0.0,0.0,0.0,0.015625,0,3,64,0.0,0.0,0.0,7d_002_async_f1_s1_l10_at1.0_scrBDE.bif
7,002,async,1,300,50,1.0,BDE,14,7,1,0.6666666666666666,0.9333333333333333,0.7777777777777778,0.0390625,2,3,96,0.020833333333333332,0.6666666666666666,0.0404040404040404,7d_002_async_f1_s300_l50_at1.0_scrBDE.bif
7,002,sync,10,1,10,1.0,BDE,3,1,12,0.75,0.2,0.31578947368421056,0.109375,3,3,32,0.09375,1.0,0.17142857142857143,7d_002_sync_f10_s1_l10_at1.0_scrBDE.bif
7,002,sync,1,1,50,0.9,BDE,1,0,14,1.0,0.06666666666666667,0.125,0.03125,2,3,64,0.03125,0.6666666666666666,0.05970149253731343,7d_002_sync_f1_s1_l50_at0.9_scrBDE.bif
7,002,async,1,10,10,0.2,BDE,5,5,10,0.5,0.3333333333333333,0.4,0.0390625,2,3,32,0.0625,0.6666666666666666,0.11428571428571428,7d_002_async_f1_s10_l10_at0.2_scrBDE.bif
7,002,sync,1,100,10,0.9,MDL,11,2,4,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.359375,3,3,4,0.75,1.0,0.8571428571428571,7d_002_sync_f1_s100_l10_at0.9_scrMDL.bif
7,002,async,10,1,10,1.0,BDE,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f10_s1_l10_at1.0_scrBDE.bif
7,002,async,1,100,10,0.8,MDL,14,5,1,0.7368421052631579,0.9333333333333333,0.8235294117647058,0.25,2,3,21,0.09523809523809523,0.6666666666666666,0.16666666666666666,7d_002_async_f1_s100_l10_at0.8_scrMDL.bif
7,002,async,1,1,10,0.8,BDE,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f1_s1_l10_at0.8_scrBDE.bif
7,002,sync,1,300,50,0.9,BDE,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,0.625,2,3,2,1.0,0.6666666666666666,0.8,7d_002_sync_f1_s300_l50_at0.9_scrBDE.bif
7,002,async,10,300,10,0.9,BDE,11,10,4,0.5238095238095238,0.7333333333333333,0.611111111111111,0.140625,2,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,7d_002_async_f10_s300_l10_at0.9_scrBDE.bif
7,002,async,1,300,500,1.0,MDL,14,7,1,0.6666666666666666,0.9333333333333333,0.7777777777777778,0.0390625,2,3,96,0.020833333333333332,0.6666666666666666,0.0404040404040404,7d_002_async_f1_s300_l500_at1.0_scrMDL.bif
7,002,async,5,1,10,0.7,MDL,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f5_s1_l10_at0.7_scrMDL.bif
7,002,sync,1,100,100,1.0,MDL,15,0,0,1.0,1.0,1.0,1.0,3,3,3,1.0,1.0,1.0,7d_002_sync_f1_s100_l100_at1.0_scrMDL.bif
7,002,async,10,300,100,1.0,BDE,11,10,4,0.5238095238095238,0.7333333333333333,0.611111111111111,0.078125,2,3,4,0.5,0.6666666666666666,0.5714285714285715,7d_002_async_f10_s300_l100_at1.0_scrBDE.bif
7,002,async,10,10,100,1.0,MDL,2,5,13,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.078125,1,3,2,0.5,0.3333333333333333,0.4,7d_002_async_f10_s10_l100_at1.0_scrMDL.bif
7,002,async,10,1,10,0.8,BDE,0,0,15,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_002_async_f10_s1_l10_at0.8_scrBDE.bif
7,002,async,1,10,10,0.5,MDL,6,5,9,0.5454545454545454,0.4,0.4615384615384615,0.03125,2,3,48,0.041666666666666664,0.6666666666666666,0.0784313725490196,7d_002_async_f1_s10_l10_at0.5_scrMDL.bif
7,002,async,1,100,10,1.0,MDL,12,5,3,0.7058823529411765,0.8,0.7500000000000001,0.0390625,2,3,80,0.025,0.6666666666666666,0.04819277108433735,7d_002_async_f1_s100_l10_at1.0_scrMDL.bif
7,002,sync,1,300,500,1.0,BDE,15,0,0,1.0,1.0,1.0,1.0,3,3,3,1.0,1.0,1.0,7d_002_sync_f1_s300_l500_at1.0_scrBDE.bif
7,002,async,1,10,10,1.0,MDL,5,5,10,0.5,0.3333333333333333,0.4,0.015625,1,3,96,0.010416666666666666,0.3333333333333333,0.0202020202020202,7d_002_async_f1_s10_l10_at1.0_scrMDL.bif
7,002,sync,5,300,10,1.0,BDE,2,5,13,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.046875,3,3,16,0.1875,1.0,0.3157894736842105,7d_002_sync_f5_s300_l10_at1.0_scrBDE.bif
7,002,sync,1,300,10,0.6,MDL,4,0,11,1.0,0.26666666666666666,0.4210526315789474,0.078125,1,3,16,0.0625,0.3333333333333333,0.10526315789473684,7d_002_sync_f1_s300_l10_at0.6_scrMDL.bif
7,002,sync,10,300,10,0.9,MDL,11,8,4,0.5789473684210527,0.7333333333333333,0.6470588235294117,0.265625,3,3,3,1.0,1.0,1.0,7d_002_sync_f10_s300_l10_at0.9_scrMDL.bif
7,002,async,5,10,10,0.8,MDL,6,4,9,0.6,0.4,0.48,0.078125,2,3,4,0.5,0.6666666666666666,0.5714285714285715,7d_002_async_f5_s10_l10_at0.8_scrMDL.bif
7,002,async,1,100,10,0.5,MDL,11,5,4,0.6875,0.7333333333333333,0.7096774193548386,0.1328125,2,3,22,0.09090909090909091,0.6666666666666666,0.16,7d_002_async_f1_s100_l10_at0.5_scrMDL.bif
7,002,async,10,100,500,1.0,MDL,9,10,6,0.47368421052631576,0.6,0.5294117647058824,0.078125,2,3,4,0.5,0.6666666666666666,0.5714285714285715,7d_002_async_f10_s100_l500_at1.0_scrMDL.bif
7,002,async,1,300,10,0.7,MDL,14,6,1,0.7,0.9333333333333333,0.8,0.234375,2,3,16,0.125,0.6666666666666666,0.21052631578947367,7d_002_async_f1_s300_l10_at0.7_scrMDL.bif
7,002,sync,10,10,100,1.0,BDE,5,3,10,0.625,0.3333333333333333,0.43478260869565216,0.09375,2,3,14,0.14285714285714285,0.6666666666666666,0.23529411764705882,7d_002_sync_f10_s10_l100_at1.0_scrBDE.bif
7,002,async,1,1,10,0.2,MDL,1,1,14,0.5,0.06666666666666667,0.11764705882352941,0.03125,2,3,64,0.03125,0.6666666666666666,0.05970149253731343,7d_002_async_f1_s1_l10_at0.2_scrMDL.bif
