dim,id,mode,freq,size,len,attr_ratio,score,TP,FP,FN,Precision,Recall,F1,Transition_Accuracy,Attractors_Correct,Attractors_True_Count,Attractors_Learned_Count,Attractors_Precision,Attractors_Recall,Attractors_F1,filename
5,004,async,1,300,100,0.8,BDE,7,7,1,0.5,0.875,0.6363636363636364,0.09375,1,1,8,0.125,1.0,0.2222222222222222,5d_004_async_f1_s300_l100_at0.8_scrBDE.bif
5,004,async,1,10,100,0.9,BDE,4,5,4,0.4444444444444444,0.5,0.47058823529411764,0.125,1,1,16,0.0625,1.0,0.11764705882352941,5d_004_async_f1_s10_l100_at0.9_scrBDE.bif
5,004,sync,5,100,10,1.0,BDE,1,2,7,0.3333333333333333,0.125,0.18181818181818182,0.03125,2,2,16,0.125,1.0,0.2222222222222222,5d_004_sync_f5_s100_l10_at1.0_scrBDE.bif
5,004,sync,1,100,10,0.6,MDL,7,0,1,1.0,0.875,0.9333333333333333,0.875,2,2,4,0.5,1.0,0.6666666666666666,5d_004_sync_f1_s100_l10_at0.6_scrMDL.bif
5,004,sync,10,10,10,0.9,MDL,4,1,4,0.8,0.5,0.6153846153846154,0.25,2,2,8,0.25,1.0,0.4,5d_004_sync_f10_s10_l10_at0.9_scrMDL.bif
5,004,async,1,100,50,0.8,BDE,7,6,1,0.5384615384615384,0.875,0.6666666666666667,0.15625,1,1,7,0.14285714285714285,1.0,0.25,5d_004_async_f1_s100_l50_at0.8_scrBDE.bif
5,004,async,10,300,10,1.0,MDL,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f10_s300_l10_at1.0_scrMDL.bif
5,004,sync,1,1,100,1.0,MDL,5,0,3,1.0,0.625,0.7692307692307693,0.625,2,2,4,0.5,1.0,0.6666666666666666,5d_004_sync_f1_s1_l100_at1.0_scrMDL.bif
5,004,async,1,1,50,0.3,MDL,4,2,4,0.6666666666666666,0.5,0.5714285714285715,0.125,1,1,8,0.125,1.0,0.2222222222222222,5d_004_async_f1_s1_l50_at0.3_scrMDL.bif
5,004,async,1,1,10,0.6,MDL,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f1_s1_l10_at0.6_scrMDL.bif
5,004,async,1,300,10,1.0,MDL,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f1_s300_l10_at1.0_scrMDL.bif
5,004,async,1,1,100,0.9,BDE,1,3,7,0.25,0.125,0.16666666666666666,0.0625,1,1,2,0.5,1.0,0.6666666666666666,5d_004_async_f1_s1_l100_at0.9_scrBDE.bif
5,004,async,5,10,50,1.0,BDE,0,1,8,0.0,0.0,0.0,0.0625,1,1,16,0.0625,1.0,0.11764705882352941,5d_004_async_f5_s10_l50_at1.0_scrBDE.bif
5,004,async,5,1,10,0.9,BDE,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f5_s1_l10_at0.9_scrBDE.bif
5,004,async,1,10,50,0.8,BDE,4,5,4,0.4444444444444444,0.5,0.47058823529411764,0.09375,1,1,8,0.125,1.0,0.2222222222222222,5d_004_async_f1_s10_l50_at0.8_scrBDE.bif
5,004,async,5,1,500,1.0,BDE,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f5_s1_l500_at1.0_scrBDE.bif
5,004,async,1,300,100,1.0,BDE,7,5,1,0.5833333333333334,0.875,0.7000000000000001,0.21875,1,1,2,0.5,1.0,0.6666666666666666,5d_004_async_f1_s300_l100_at1.0_scrBDE.bif
5,004,async,1,1,50,0.4,BDE,4,2,4,0.6666666666666666,0.5,0.5714285714285715,0.125,1,1,8,0.125,1.0,0.2222222222222222,5d_004_async_f1_s1_l50_at0.4_scrBDE.bif
5,004,sync,1,10,50,0.9,MDL,7,0,1,1.0,0.875,0.9333333333333333,0.875,2,2,4,0.5,1.0,0.6666666666666666,5d_004_sync_f1_s10_l50_at0.9_scrMDL.bif
5,004,async,10,300,10,0.8,MDL,4,9,4,0.3076923076923077,0.5,0.380952380952381,0.09375,1,1,1,1.0,1.0,1.0,5d_004_async_f10_s300_l10_at0.8_scrMDL.bif
5,004,async,1,100,50,1.0,BDE,1,5,7,0.16666666666666666,0.125,0.14285714285714288,0.125,1,1,1,1.0,1.0,1.0,5d_004_async_f1_s100_l50_at1.0_scrBDE.bif
5,004,async,10,1,10,0.7,BDE,0,1,8,0.0,0.0,0.0,0.03125,1,1,16,0.0625,1.0,0.11764705882352941,5d_004_async_f10_s1_l10_at0.7_scrBDE.bif
5,004,sync,5,1,100,1.0,MDL,1,2,7,0.3333333333333333,0.125,0.18181818181818182,0.03125,2,2,16,0.125,1.0,0.2222222222222222,5d_004_sync_f5_s1_l100_at1.0_scrMDL.bif
5,004,async,1,10,500,1.0,BDE,1,4,7,0.2,0.125,0.15384615384615385,0.0625,1,1,2,0.5,1.0,0.6666666666666666,5d_004_async_f1_s10_l500_at1.0_scrBDE.bif
5,004,sync,1,1,50,1.0,MDL,0,0,8,0.0,0.0,0.0,0.03125,1,2,32,0.03125,0.5,0.058823529411764705,5d_004_sync_f1_s1_l50_at1.0_scrMDL.bif
5,004,async,1,300,10,0.8,MDL,5,6,3,0.45454545454545453,0.625,0.5263157894736842,0.1875,1,1,3,0.3333333333333333,1.0,0.5,5d_004_async_f1_s300_l10_at0.8_scrMDL.bif
5,004,sync,5,100,500,1.0,BDE,1,5,7,0.16666666666666666,0.125,0.14285714285714288,0.03125,2,2,8,0.25,1.0,0.4,5d_004_sync_f5_s100_l500_at1.0_scrBDE.bif
5,004,async,10,100,50,1.0,BDE,2,1,6,0.6666666666666666,0.25,0.36363636363636365,0.03125,1,1,4,0.25,1.0,0.4,5d_004_async_f10_s100_l50_at1.0_scrBDE.bif
5,004,async,5,1,100,0.9,BDE,1,2,7,0.3333333333333333,0.125,0.18181818181818182,0.03125,1,1,8,0.125,1.0,0.2222222222222222,5d_004_async_f5_s1_l100_at0.9_scrBDE.bif
5,004,async,10,10,500,1.0,BDE,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f10_s10_l500_at1.0_scrBDE.bif
5,004,async,1,1,500,1.0,BDE,1,1,7,0.5,0.125,0.2,0.03125,1,1,16,0.0625,1.0,0.11764705882352941,5d_004_async_f1_s1_l500_at1.0_scrBDE.bif
5,004,async,1,1,10,0.1,BDE,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f1_s1_l10_at0.1_scrBDE.bif
5,004,async,1,10,50,1.0,BDE,0,2,8,0.0,0.0,0.0,0.03125,1,1,8,0.125,1.0,0.2222222222222222,5d_004_async_f1_s10_l50_at1.0_scrBDE.bif
5,004,sync,5,300,50,1.0,MDL,2,5,6,0.2857142857142857,0.25,0.26666666666666666,0.03125,2,2,8,0.25,1.0,0.4,5d_004_sync_f5_s300_l50_at1.0_scrMDL.bif
5,004,async,1,300,10,0.2,BDE,7,6,1,0.5384615384615384,0.875,0.6666666666666667,0.125,1,1,16,0.0625,1.0,0.11764705882352941,5d_004_async_f1_s300_l10_at0.2_scrBDE.bif
5,004,async,5,1,10,0.4,BDE,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f5_s1_l10_at0.4_scrBDE.bif
5,004,sync,5,300,100,1.0,MDL,2,5,6,0.2857142857142857,0.25,0.26666666666666666,0.03125,2,2,8,0.25,1.0,0.4,5d_004_sync_f5_s300_l100_at1.0_scrMDL.bif
5,004,async,5,100,10,0.9,BDE,0,0,8,0.0,0.0,0.0,0.03125,1,1,32,0.03125,1.0,0.06060606060606061,5d_004_async_f5_s100_l10_at0.9_scrBDE.bif
