dim,id,mode,freq,size,len,attr_ratio,score,TP,FP,FN,Precision,Recall,F1,Transition_Accuracy,Attractors_Correct,Attractors_True_Count,Attractors_Learned_Count,Attractors_Precision,Attractors_Recall,Attractors_F1,filename
10,003,async,10,100,10,0.2,MDL,7,20,22,0.25925925925925924,0.2413793103448276,0.25,0.0029296875,0,2,2,0.0,0.0,0.0,10d_003_async_f10_s100_l10_at0.2_scrMDL.bif
10,003,sync,5,10,50,0.9,BDE,6,11,23,0.35294117647058826,0.20689655172413793,0.2608695652173913,0.001953125,0,3,3,0.0,0.0,0.0,10d_003_sync_f5_s10_l50_at0.9_scrBDE.bif
10,003,sync,1,100,10,0.4,BDE,8,21,21,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.0029296875,0,3,3,0.0,0.0,0.0,10d_003_sync_f1_s100_l10_at0.4_scrBDE.bif
10,003,async,1,1,50,0.3,BDE,5,5,24,0.5,0.1724137931034483,0.25641025641025644,0.0009765625,1,2,512,0.001953125,0.5,0.0038910505836575876,10d_003_async_f1_s1_l50_at0.3_scrBDE.bif
10,003,async,5,100,500,0.9,MDL,10,20,19,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.0,0,2,20,0.0,0.0,0.0,10d_003_async_f5_s100_l500_at0.9_scrMDL.bif
10,003,async,10,300,10,0.0,MDL,7,19,22,0.2692307692307692,0.2413793103448276,0.2545454545454545,0.001953125,0,2,2,0.0,0.0,0.0,10d_003_async_f10_s300_l10_at0.0_scrMDL.bif
10,003,async,1,300,100,0.7,MDL,12,18,17,0.4,0.41379310344827586,0.4067796610169491,0.0009765625,1,2,896,0.0011160714285714285,0.5,0.0022271714922048997,10d_003_async_f1_s300_l100_at0.7_scrMDL.bif
10,003,async,1,10,500,0.8,BDE,12,18,17,0.4,0.41379310344827586,0.4067796610169491,0.0009765625,1,2,784,0.0012755102040816326,0.5,0.0025445292620865138,10d_003_async_f1_s10_l500_at0.8_scrBDE.bif
10,003,async,1,10,10,1.0,BDE,3,5,26,0.375,0.10344827586206896,0.16216216216216217,0.0,0,2,24,0.0,0.0,0.0,10d_003_async_f1_s10_l10_at1.0_scrBDE.bif
10,003,sync,1,300,10,0.6,BDE,8,21,21,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.0029296875,0,3,3,0.0,0.0,0.0,10d_003_sync_f1_s300_l10_at0.6_scrBDE.bif
10,003,sync,1,1,100,1.0,BDE,0,0,29,0.0,0.0,0.0,0.0009765625,1,3,1024,0.0009765625,0.3333333333333333,0.0019474196689386564,10d_003_sync_f1_s1_l100_at1.0_scrBDE.bif
10,003,async,5,10,10,0.8,BDE,1,7,28,0.125,0.034482758620689655,0.05405405405405405,0.0009765625,0,2,16,0.0,0.0,0.0,10d_003_async_f5_s10_l10_at0.8_scrBDE.bif
10,003,async,1,100,50,0.8,BDE,10,19,19,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.0009765625,1,2,784,0.0012755102040816326,0.5,0.0025445292620865138,10d_003_async_f1_s100_l50_at0.8_scrBDE.bif
10,003,sync,10,1,100,1.0,MDL,0,0,29,0.0,0.0,0.0,0.0009765625,1,3,1024,0.0009765625,0.3333333333333333,0.0019474196689386564,10d_003_sync_f10_s1_l100_at1.0_scrMDL.bif
10,003,async,5,300,10,0.6,BDE,10,20,19,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.001953125,0,2,7,0.0,0.0,0.0,10d_003_async_f5_s300_l10_at0.6_scrBDE.bif
10,003,sync,10,1,10,0.6,BDE,3,2,26,0.6,0.10344827586206896,0.17647058823529413,0.0,0,3,32,0.0,0.0,0.0,10d_003_sync_f10_s1_l10_at0.6_scrBDE.bif
10,003,async,1,1,10,0.6,BDE,0,2,29,0.0,0.0,0.0,0.0,0,2,256,0.0,0.0,0.0,10d_003_async_f1_s1_l10_at0.6_scrBDE.bif
10,003,async,5,100,10,0.4,BDE,10,19,19,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.0,0,2,10,0.0,0.0,0.0,10d_003_async_f5_s100_l10_at0.4_scrBDE.bif
10,003,async,10,100,50,0.7,MDL,8,22,21,0.26666666666666666,0.27586206896551724,0.2711864406779661,0.0,0,2,7,0.0,0.0,0.0,10d_003_async_f10_s100_l50_at0.7_scrMDL.bif
10,003,async,5,1,10,0.9,MDL,0,0,29,0.0,0.0,0.0,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f5_s1_l10_at0.9_scrMDL.bif
10,003,sync,1,1,10,0.0,MDL,3,1,26,0.75,0.10344827586206896,0.18181818181818182,0.0,0,3,64,0.0,0.0,0.0,10d_003_sync_f1_s1_l10_at0.0_scrMDL.bif
10,003,async,10,1,50,0.7,BDE,3,9,26,0.25,0.10344827586206896,0.14634146341463414,0.001953125,0,2,32,0.0,0.0,0.0,10d_003_async_f10_s1_l50_at0.7_scrBDE.bif
10,003,async,10,10,10,0.2,BDE,2,9,27,0.18181818181818182,0.06896551724137931,0.1,0.0009765625,0,2,48,0.0,0.0,0.0,10d_003_async_f10_s10_l10_at0.2_scrBDE.bif
10,003,sync,5,1,10,1.0,MDL,2,1,27,0.6666666666666666,0.06896551724137931,0.125,0.0,0,3,128,0.0,0.0,0.0,10d_003_sync_f5_s1_l10_at1.0_scrMDL.bif
10,003,sync,5,100,100,0.9,BDE,6,24,23,0.2,0.20689655172413793,0.20338983050847456,0.0,0,3,2,0.0,0.0,0.0,10d_003_sync_f5_s100_l100_at0.9_scrBDE.bif
10,003,sync,5,10,100,0.9,BDE,3,17,26,0.15,0.10344827586206896,0.12244897959183673,0.0009765625,0,3,5,0.0,0.0,0.0,10d_003_sync_f5_s10_l100_at0.9_scrBDE.bif
10,003,async,1,1,100,0.1,BDE,7,3,22,0.7,0.2413793103448276,0.358974358974359,0.0009765625,1,2,768,0.0013020833333333333,0.5,0.002597402597402597,10d_003_async_f1_s1_l100_at0.1_scrBDE.bif
10,003,async,1,100,10,0.7,MDL,9,12,20,0.42857142857142855,0.3103448275862069,0.36000000000000004,0.0,0,2,13,0.0,0.0,0.0,10d_003_async_f1_s100_l10_at0.7_scrMDL.bif
10,003,async,5,10,50,0.7,MDL,9,16,20,0.36,0.3103448275862069,0.3333333333333333,0.0,0,2,37,0.0,0.0,0.0,10d_003_async_f5_s10_l50_at0.7_scrMDL.bif
10,003,sync,5,1,10,0.5,MDL,1,2,28,0.3333333333333333,0.034482758620689655,0.0625,0.0029296875,1,3,128,0.0078125,0.3333333333333333,0.015267175572519083,10d_003_sync_f5_s1_l10_at0.5_scrMDL.bif
10,003,sync,1,300,50,0.9,MDL,8,21,21,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.0029296875,0,3,3,0.0,0.0,0.0,10d_003_sync_f1_s300_l50_at0.9_scrMDL.bif
10,003,sync,1,10,10,0.1,BDE,8,18,21,0.3076923076923077,0.27586206896551724,0.29090909090909095,0.00390625,0,3,5,0.0,0.0,0.0,10d_003_sync_f1_s10_l10_at0.1_scrBDE.bif
10,003,sync,10,100,10,0.9,MDL,9,19,20,0.32142857142857145,0.3103448275862069,0.31578947368421056,0.0,0,3,3,0.0,0.0,0.0,10d_003_sync_f10_s100_l10_at0.9_scrMDL.bif
10,003,sync,5,10,10,0.6,MDL,3,13,26,0.1875,0.10344827586206896,0.13333333333333333,0.0,0,3,3,0.0,0.0,0.0,10d_003_sync_f5_s10_l10_at0.6_scrMDL.bif
10,003,sync,1,100,100,0.7,MDL,8,21,21,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.0029296875,0,3,3,0.0,0.0,0.0,10d_003_sync_f1_s100_l100_at0.7_scrMDL.bif
10,003,async,10,300,50,1.0,MDL,7,21,22,0.25,0.2413793103448276,0.24561403508771928,0.0009765625,0,2,3,0.0,0.0,0.0,10d_003_async_f10_s300_l50_at1.0_scrMDL.bif
10,003,async,10,10,10,0.8,MDL,3,4,26,0.42857142857142855,0.10344827586206896,0.16666666666666663,0.0,0,2,8,0.0,0.0,0.0,10d_003_async_f10_s10_l10_at0.8_scrMDL.bif
10,003,async,5,1,100,0.6,MDL,7,10,22,0.4117647058823529,0.2413793103448276,0.3043478260869565,0.0009765625,0,2,4,0.0,0.0,0.0,10d_003_async_f5_s1_l100_at0.6_scrMDL.bif
10,003,async,5,1,10,0.3,BDE,0,1,29,0.0,0.0,0.0,0.0009765625,1,2,512,0.001953125,0.5,0.0038910505836575876,10d_003_async_f5_s1_l10_at0.3_scrBDE.bif
10,003,async,1,10,50,0.0,BDE,8,17,21,0.32,0.27586206896551724,0.29629629629629634,0.0009765625,1,2,896,0.0011160714285714285,0.5,0.0022271714922048997,10d_003_async_f1_s10_l50_at0.0_scrBDE.bif
10,003,async,1,300,50,0.0,MDL,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f1_s300_l50_at0.0_scrMDL.bif
10,003,async,10,1,10,0.8,MDL,0,0,29,0.0,0.0,0.0,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f10_s1_l10_at0.8_scrMDL.bif
10,003,async,1,100,100,0.6,BDE,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,896,0.0011160714285714285,0.5,0.0022271714922048997,10d_003_async_f1_s100_l100_at0.6_scrBDE.bif
10,003,async,5,1,50,0.6,BDE,3,7,26,0.3,0.10344827586206896,0.15384615384615385,0.0048828125,0,2,8,0.0,0.0,0.0,10d_003_async_f5_s1_l50_at0.6_scrBDE.bif
10,003,sync,5,300,10,0.5,MDL,8,22,21,0.26666666666666666,0.27586206896551724,0.2711864406779661,0.0,0,3,2,0.0,0.0,0.0,10d_003_sync_f5_s300_l10_at0.5_scrMDL.bif
10,003,async,1,10,10,0.5,BDE,5,6,24,0.45454545454545453,0.1724137931034483,0.25000000000000006,0.0009765625,0,2,576,0.0,0.0,0.0,10d_003_async_f1_s10_l10_at0.5_scrBDE.bif
10,003,async,1,10,100,0.3,MDL,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0,0,2,768,0.0,0.0,0.0,10d_003_async_f1_s10_l100_at0.3_scrMDL.bif
10,003,async,10,100,10,0.8,BDE,10,18,19,0.35714285714285715,0.3448275862068966,0.3508771929824561,0.0029296875,0,2,6,0.0,0.0,0.0,10d_003_async_f10_s100_l10_at0.8_scrBDE.bif
10,003,sync,1,1,50,1.0,MDL,5,14,24,0.2631578947368421,0.1724137931034483,0.20833333333333334,0.0,0,3,5,0.0,0.0,0.0,10d_003_sync_f1_s1_l50_at1.0_scrMDL.bif
10,003,sync,10,1,50,0.9,MDL,1,2,28,0.3333333333333333,0.034482758620689655,0.0625,0.0,0,3,128,0.0,0.0,0.0,10d_003_sync_f10_s1_l50_at0.9_scrMDL.bif
10,003,sync,1,10,50,0.4,BDE,8,20,21,0.2857142857142857,0.27586206896551724,0.28070175438596495,0.001953125,0,3,2,0.0,0.0,0.0,10d_003_sync_f1_s10_l50_at0.4_scrBDE.bif
10,003,async,5,300,100,0.9,BDE,10,20,19,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.0,0,2,19,0.0,0.0,0.0,10d_003_async_f5_s300_l100_at0.9_scrBDE.bif
10,003,async,5,300,50,0.9,MDL,8,22,21,0.26666666666666666,0.27586206896551724,0.2711864406779661,0.0,0,2,7,0.0,0.0,0.0,10d_003_async_f5_s300_l50_at0.9_scrMDL.bif
10,003,async,1,1,50,0.9,MDL,1,1,28,0.5,0.034482758620689655,0.06451612903225806,0.0009765625,1,2,256,0.00390625,0.5,0.007751937984496124,10d_003_async_f1_s1_l50_at0.9_scrMDL.bif
10,003,async,1,100,500,0.7,BDE,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,896,0.0011160714285714285,0.5,0.0022271714922048997,10d_003_async_f1_s100_l500_at0.7_scrBDE.bif
10,003,sync,5,100,10,0.7,MDL,5,20,24,0.2,0.1724137931034483,0.1851851851851852,0.0029296875,0,3,2,0.0,0.0,0.0,10d_003_sync_f5_s100_l10_at0.7_scrMDL.bif
10,003,async,5,10,10,0.2,MDL,6,8,23,0.42857142857142855,0.20689655172413793,0.2790697674418604,0.0,0,2,8,0.0,0.0,0.0,10d_003_async_f5_s10_l10_at0.2_scrMDL.bif
10,003,async,1,100,50,0.2,MDL,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f1_s100_l50_at0.2_scrMDL.bif
10,003,async,1,1,500,0.7,MDL,9,14,20,0.391304347826087,0.3103448275862069,0.34615384615384615,0.0029296875,1,2,488,0.0020491803278688526,0.5,0.004081632653061225,10d_003_async_f1_s1_l500_at0.7_scrMDL.bif
10,003,async,5,100,10,0.9,BDE,5,10,24,0.3333333333333333,0.1724137931034483,0.22727272727272724,0.00390625,0,2,16,0.0,0.0,0.0,10d_003_async_f5_s100_l10_at0.9_scrBDE.bif
10,003,async,5,1,10,0.4,MDL,1,0,28,1.0,0.034482758620689655,0.06666666666666667,0.0009765625,1,2,512,0.001953125,0.5,0.0038910505836575876,10d_003_async_f5_s1_l10_at0.4_scrMDL.bif
10,003,async,1,10,50,0.7,MDL,8,15,21,0.34782608695652173,0.27586206896551724,0.3076923076923077,0.0,0,2,672,0.0,0.0,0.0,10d_003_async_f1_s10_l50_at0.7_scrMDL.bif
10,003,async,1,300,10,0.2,BDE,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,588,0.0017006802721088435,0.5,0.0033898305084745766,10d_003_async_f1_s300_l10_at0.2_scrBDE.bif
10,003,sync,5,300,100,1.0,MDL,9,21,20,0.3,0.3103448275862069,0.3050847457627119,0.00390625,0,3,2,0.0,0.0,0.0,10d_003_sync_f5_s300_l100_at1.0_scrMDL.bif
10,003,async,1,100,10,0.0,BDE,10,19,19,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f1_s100_l10_at0.0_scrBDE.bif
10,003,async,5,10,50,0.0,BDE,5,15,24,0.25,0.1724137931034483,0.20408163265306123,0.001953125,0,2,4,0.0,0.0,0.0,10d_003_async_f5_s10_l50_at0.0_scrBDE.bif
10,003,sync,10,300,500,1.0,MDL,10,20,19,0.3333333333333333,0.3448275862068966,0.33898305084745767,0.0048828125,0,3,5,0.0,0.0,0.0,10d_003_sync_f10_s300_l500_at1.0_scrMDL.bif
10,003,async,1,1,100,0.6,MDL,5,7,24,0.4166666666666667,0.1724137931034483,0.2439024390243903,0.0009765625,0,2,128,0.0,0.0,0.0,10d_003_async_f1_s1_l100_at0.6_scrMDL.bif
10,003,sync,1,10,10,0.6,MDL,8,16,21,0.3333333333333333,0.27586206896551724,0.3018867924528302,0.001953125,0,3,4,0.0,0.0,0.0,10d_003_sync_f1_s10_l10_at0.6_scrMDL.bif
10,003,async,10,10,10,1.0,MDL,2,5,27,0.2857142857142857,0.06896551724137931,0.1111111111111111,0.0,0,2,32,0.0,0.0,0.0,10d_003_async_f10_s10_l10_at1.0_scrMDL.bif
10,003,sync,5,1,10,0.2,BDE,0,0,29,0.0,0.0,0.0,0.0009765625,1,3,1024,0.0009765625,0.3333333333333333,0.0019474196689386564,10d_003_sync_f5_s1_l10_at0.2_scrBDE.bif
10,003,async,10,300,50,0.8,MDL,8,22,21,0.26666666666666666,0.27586206896551724,0.2711864406779661,0.0009765625,0,2,5,0.0,0.0,0.0,10d_003_async_f10_s300_l50_at0.8_scrMDL.bif
10,003,sync,10,10,10,0.6,BDE,4,14,25,0.2222222222222222,0.13793103448275862,0.1702127659574468,0.0,0,3,6,0.0,0.0,0.0,10d_003_sync_f10_s10_l10_at0.6_scrBDE.bif
10,003,async,5,300,500,1.0,BDE,9,21,20,0.3,0.3103448275862069,0.3050847457627119,0.0,0,2,5,0.0,0.0,0.0,10d_003_async_f5_s300_l500_at1.0_scrBDE.bif
10,003,sync,10,300,50,0.9,BDE,8,22,21,0.26666666666666666,0.27586206896551724,0.2711864406779661,0.0,0,3,1,0.0,0.0,0.0,10d_003_sync_f10_s300_l50_at0.9_scrBDE.bif
10,003,sync,1,10,50,0.3,MDL,8,20,21,0.2857142857142857,0.27586206896551724,0.28070175438596495,0.001953125,0,3,3,0.0,0.0,0.0,10d_003_sync_f1_s10_l50_at0.3_scrMDL.bif
10,003,async,10,1,10,1.0,MDL,0,0,29,0.0,0.0,0.0,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f10_s1_l10_at1.0_scrMDL.bif
10,003,async,5,10,10,0.5,BDE,2,13,27,0.13333333333333333,0.06896551724137931,0.09090909090909091,0.0,0,2,12,0.0,0.0,0.0,10d_003_async_f5_s10_l10_at0.5_scrBDE.bif
10,003,async,1,100,50,0.5,BDE,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f1_s100_l50_at0.5_scrBDE.bif
10,003,async,1,10,100,0.4,BDE,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,768,0.0013020833333333333,0.5,0.002597402597402597,10d_003_async_f1_s10_l100_at0.4_scrBDE.bif
10,003,async,1,100,100,0.1,MDL,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,1024,0.0009765625,0.5,0.001949317738791423,10d_003_async_f1_s100_l100_at0.1_scrMDL.bif
10,003,async,5,1,50,0.1,MDL,0,9,29,0.0,0.0,0.0,0.0029296875,1,2,16,0.0625,0.5,0.1111111111111111,10d_003_async_f5_s1_l50_at0.1_scrMDL.bif
10,003,async,1,10,10,0.2,MDL,6,7,23,0.46153846153846156,0.20689655172413793,0.28571428571428575,0.0009765625,0,2,384,0.0,0.0,0.0,10d_003_async_f1_s10_l10_at0.2_scrMDL.bif
10,003,async,1,300,50,0.7,BDE,11,19,18,0.36666666666666664,0.3793103448275862,0.3728813559322034,0.0009765625,1,2,896,0.0011160714285714285,0.5,0.0022271714922048997,10d_003_async_f1_s300_l50_at0.7_scrBDE.bif
10,003,sync,1,1,50,0.8,MDL,5,8,24,0.38461538461538464,0.1724137931034483,0.23809523809523808,0.0,0,3,6,0.0,0.0,0.0,10d_003_sync_f1_s1_l50_at0.8_scrMDL.bif
10,003,sync,1,100,10,0.9,BDE,8,20,21,0.2857142857142857,0.27586206896551724,0.28070175438596495,0.0029296875,0,3,6,0.0,0.0,0.0,10d_003_sync_f1_s100_l10_at0.9_scrBDE.bif
10,003,sync,10,100,50,0.9,MDL,5,23,24,0.17857142857142858,0.1724137931034483,0.17543859649122806,0.0048828125,0,3,1,0.0,0.0,0.0,10d_003_sync_f10_s100_l50_at0.9_scrMDL.bif
10,003,async,5,10,100,1.0,BDE,5,14,24,0.2631578947368421,0.1724137931034483,0.20833333333333334,0.001953125,0,2,5,0.0,0.0,0.0,10d_003_async_f5_s10_l100_at1.0_scrBDE.bif
10,003,async,1,10,100,0.6,MDL,12,18,17,0.4,0.41379310344827586,0.4067796610169491,0.0009765625,1,2,576,0.001736111111111111,0.5,0.003460207612456747,10d_003_async_f1_s10_l100_at0.6_scrMDL.bif
