dim,id,mode,freq,size,len,attr_ratio,score,TP,FP,FN,Precision,Recall,F1,Transition_Accuracy,Attractors_Correct,Attractors_True_Count,Attractors_Learned_Count,Attractors_Precision,Attractors_Recall,Attractors_F1,filename
7,000,sync,10,10,500,1.0,MDL,4,4,16,0.5,0.2,0.28571428571428575,0.0234375,2,4,44,0.045454545454545456,0.5,0.08333333333333334,7d_000_sync_f10_s10_l500_at1.0_scrMDL.bif
7,000,async,10,100,10,1.0,BDE,5,1,15,0.8333333333333334,0.25,0.3846153846153846,0.03125,2,3,32,0.0625,0.6666666666666666,0.11428571428571428,7d_000_async_f10_s100_l10_at1.0_scrBDE.bif
7,000,async,5,10,100,0.9,BDE,13,3,7,0.8125,0.65,0.7222222222222223,0.046875,2,3,7,0.2857142857142857,0.6666666666666666,0.4,7d_000_async_f5_s10_l100_at0.9_scrBDE.bif
7,000,sync,10,100,50,1.0,MDL,8,7,12,0.5333333333333333,0.4,0.4571428571428572,0.09375,2,4,15,0.13333333333333333,0.5,0.2105263157894737,7d_000_sync_f10_s100_l50_at1.0_scrMDL.bif
7,000,async,5,300,500,1.0,BDE,14,7,6,0.6666666666666666,0.7,0.6829268292682926,0.0859375,2,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,7d_000_async_f5_s300_l500_at1.0_scrBDE.bif
7,000,sync,1,300,50,0.9,MDL,20,0,0,1.0,1.0,1.0,1.0,4,4,4,1.0,1.0,1.0,7d_000_sync_f1_s300_l50_at0.9_scrMDL.bif
7,000,sync,1,1,10,0.2,BDE,0,0,20,0.0,0.0,0.0,0.015625,2,4,128,0.015625,0.5,0.030303030303030304,7d_000_sync_f1_s1_l10_at0.2_scrBDE.bif
7,000,async,10,1,100,1.0,MDL,0,0,20,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_000_async_f10_s1_l100_at1.0_scrMDL.bif
7,000,async,1,10,50,0.0,BDE,12,5,8,0.7058823529411765,0.6,0.6486486486486486,0.046875,1,3,26,0.038461538461538464,0.3333333333333333,0.06896551724137931,7d_000_async_f1_s10_l50_at0.0_scrBDE.bif
7,000,async,1,10,10,0.5,BDE,4,4,16,0.5,0.2,0.28571428571428575,0.046875,2,3,48,0.041666666666666664,0.6666666666666666,0.0784313725490196,7d_000_async_f1_s10_l10_at0.5_scrBDE.bif
7,000,async,10,1,10,0.8,MDL,0,0,20,0.0,0.0,0.0,0.015625,2,3,128,0.015625,0.6666666666666666,0.030534351145038167,7d_000_async_f10_s1_l10_at0.8_scrMDL.bif
7,000,sync,1,10,10,0.6,BDE,8,2,12,0.8,0.4,0.5333333333333333,0.109375,2,4,6,0.3333333333333333,0.5,0.4,7d_000_sync_f1_s10_l10_at0.6_scrBDE.bif
7,000,sync,1,300,100,1.0,MDL,20,0,0,1.0,1.0,1.0,1.0,4,4,4,1.0,1.0,1.0,7d_000_sync_f1_s300_l100_at1.0_scrMDL.bif
7,000,async,5,300,10,1.0,MDL,5,1,15,0.8333333333333334,0.25,0.3846153846153846,0.03125,2,3,32,0.0625,0.6666666666666666,0.11428571428571428,7d_000_async_f5_s300_l10_at1.0_scrMDL.bif
